towerid;Latitudine;Longitudine;active;eNb;seNb;status;type;Nomesito;contributo;Bande
UWLOFBQPEY;43.9035143;10.2428186;Attivo;350097;Non presente;Non verificato;0;Camaiore;SYSTEM;~B20~
KDAKQIRIQG;43.864185;10.3339626;Attivo;350099;Non presente;Non verificato;0;Massarosa;SYSTEM;~B20~
KOBMFKYYQD;43.8262263;10.291356;Attivo;350100;Non presente;Non verificato;0;Torre del Lago Puccini;SYSTEM;~B20~
TSPKFKLHCU;43.8594663;10.2667993;Attivo;350101;Non presente;Non verificato;0;   Viareggio;SYSTEM;~B20~
IHXXEGVMAJ;43.873441;10.592086;Attivo;350106;Non presente;Non verificato;0;Capannori;SYSTEM;~B20~
JSRMOEMLUJ;43.8478741;10.5532195;Attivo;350107;Non presente;Non verificato;0;Lucca;SYSTEM;~B20~~B7~
OLXHOCOOLC;44.074278;10.472487;Attivo;350112;Non presente;Non verificato;0;Barga;SYSTEM;~B20~
SKRQLVECSS;44.044841;10.50848;Attivo;350127;Non presente;Non verificato;0;Piano di Coreglia;SYSTEM;~B20~
NLQNVHHHJB;43.8682986;10.2488673;Attivo;350130;Non presente;Non verificato;0;Viareggio;SYSTEM;~B20~
OWYRSMWQLC;44.210916;10.265017;Attivo;350135;Non presente;Non verificato;0;Giuncugnano;SYSTEM;~B20~
WLURXPGPBO;43.9342433;10.2060186;Attivo;350141;Non presente;Non verificato;0;Pietrasanta;SYSTEM;~B20~
YMQQGYFUAL;44.036566;10.151522;Attivo;352001;Non presente;Verificato;0;MS001;EBts-Mapper;~B20~
FGOVHGQWXI;44.019158;10.140445;Attivo;352002;Non presente;Verificato;0;MS002;EBts-Mapper;~B7~~B20~
KLOOJHQIGG;44.031987;10.137401;Attivo;352003;Non presente;Verificato;0;MS003;EBts-Mapper;~B20~
VWVHBBBFXK;44.026148;10.111164;Attivo;352004;Non presente;Verificato;0;MS004;EBts-Mapper;~B20~
IIVQSKDRLE;44.07917;10.10756;Attivo;352005;Non presente;Verificato;0;MS005;EBts-Mapper;~B20~
UIWNTRHKSE;44.0722405;10.0898835;Attivo;352006;Non presente;Non verificato;0;   Carrara;SYSTEM;~B20~
WFNROSEGEH;44.053705;10.0587976;Attivo;352008;Non presente;Non verificato;0;   Carrara;SYSTEM;~B20~
CJJINNCTDB;44.04548;10.079313;Attivo;352009;Non presente;Verificato;0;MS009;EBts-Mapper;~B20~
OIPQOOMODB;44.0348;10.05014;Attivo;352010;Non presente;Verificato;0;MS010;EBts-Mapper;~B20~
EYVCXWILBY;44.044;10.0318;Attivo;352013;Non presente;Verificato;0;MS013;EBts-Mapper;~B7~~B20~
WNNKRIBJDQ;44.2109923;9.94608559;Attivo;352017;Non presente;Verificato;0;MS017;itreb;~B20~
FBMEBORLAQ;44.3893159;9.87711871;Attivo;352019;Non presente;Verificato;0;MS019;itreb;~B20~
UXIKUFSTNU;44.015478;10.102495;Attivo;352028;Non presente;Verificato;0;MS028;EBts-Mapper;~B20~
QPJLGSXMME;44.017623;10.099459;Attivo;352029;Non presente;Verificato;0;MS029;EBts-Mapper;~B20~
UWWFDFXKRE;44.037604;10.118747;Attivo;352037;Non presente;Verificato;0;MS037;EBts-Mapper;~B20~
GFGIOMAHOR;44.04367;10.06391;Attivo;352041;Non presente;Verificato;0;MS041;EBts-Mapper;~B20~
UNUIPFYVGP;44.016058;10.119794;Attivo;352042;Non presente;Verificato;0;MS042;EBts-Mapper;~B20~
EQUAAPYMXD;44.011336;10.165234;Attivo;352048;Non presente;Verificato;0;MS048;EBts-Mapper;~B20~
MDAXYHBRAR;43.98488;10.135382;Attivo;352052;Non presente;Verificato;0;MS052;EBts-Mapper;~B20~
FMWCCHHUBU;43.7088785;10.39719;Attivo;354001;Non presente;Non verificato;0;Pisa;SYSTEM;~B20~~B7~
OHLGBJVVFC;43.7155016;10.3973996;Attivo;354002;Non presente;Non verificato;0;Pisa;SYSTEM;~B20~
YFQFNIJHNU;43.7162063;10.389766;Attivo;354003;Non presente;Non verificato;0;Pisa;SYSTEM;~B20~
KLOXTNFABD;43.7184233;10.419615;Attivo;354006;Non presente;Non verificato;0;Pisa;SYSTEM;~B20~
ANIJOEVWJG;43.726674;10.3990146;Attivo;354007;Non presente;Non verificato;0;Pisa;SYSTEM;~B20~
DIFJATSLYB;43.7191873;10.3833943;Attivo;354009;Non presente;Non verificato;0;Pisa;SYSTEM;~B20~
QHQUDFVYAE;43.7096981;10.429187;Attivo;354012;Non presente;Non verificato;0;Pisa;SYSTEM;~B20~~B7~
LKXHAFPNIK;43.7052526;10.406146;Attivo;354013;Non presente;Non verificato;0;Pisa;SYSTEM;~B20~
BKVPWSCOOR;43.6655743;10.545646;Attivo;354014;Non presente;Non verificato;0;Cascina;SYSTEM;~B20~
XSKTJHXESB;43.6956843;10.4531666;Attivo;354016;Non presente;Non verificato;0;Pisa;SYSTEM;~B20~
CYPSYRVLWG;43.688386;10.4883553;Attivo;354017;Non presente;Non verificato;0;   Cascina;SYSTEM;~B20~
FBTIEAQUVH;43.6631386;10.6529466;Attivo;354020;Non presente;Non verificato;0;   Pontedera;SYSTEM;~B20~
PIQOTFQALT;43.6257056;10.627434;Attivo;354021;Non presente;Non verificato;0;Ponsacco;SYSTEM;~B20~
QUYBAGXITT;43.6990283;10.764924;Attivo;354022;Non presente;Non verificato;0;Castelfranco di Sotto;SYSTEM;~B20~
GLTGWEPSQA;43.692942;10.798252;Attivo;354023;Non presente;Non verificato;0;San Miniato;SYSTEM;~B20~
PXSYCQMFRL;43.7155806;10.768646;Attivo;354024;Non presente;Non verificato;0;Santa Croce sull Arno;SYSTEM;~B20~
OXIKHPGKKG;43.705352;10.6106293;Attivo;354026;Non presente;Non verificato;0;Bientina;SYSTEM;~B20~
WXKQDOIOOJ;43.6347803;10.295374;Attivo;354029;Non presente;Non verificato;0;Marina di Pisa-tirrenia-calambr;SYSTEM;~B20~
RKAETFWOQA;43.770611;10.4169376;Attivo;354031;Non presente;Non verificato;0;San Giuliano Terme;SYSTEM;~B20~
QJKDDROVYY;43.777447;10.346915;Attivo;354033;Non presente;Non verificato;0;   Malaventre;SYSTEM;~B20~
JBULWDBRYI;43.397881;10.865977;Attivo;354035;Non presente;Non verificato;0;Volterra;SYSTEM;~B20~
RRTJEVATEJ;43.599391;10.6489303;Attivo;354037;Non presente;Non verificato;0;Camugliano;SYSTEM;~B20~
CRTIVFELKY;43.6041093;10.5828066;Attivo;354038;Non presente;Non verificato;0;   Casciana Terme Lari;SYSTEM;~B20~
DFOHPILQKJ;43.5270663;10.6368083;Attivo;354043;Non presente;Non verificato;0;Casciana Terme Lari;SYSTEM;~B20~
DSEISBUCUV;43.2081963;10.8349723;Attivo;354044;Non presente;Non verificato;0;   Castelnuovo di Val di Cecina;SYSTEM;~B20~
DHMOPYNPPH;43.6832793;10.7588753;Attivo;354045;Non presente;Non verificato;0;San Miniato;SYSTEM;~B20~
KIITPGTPUD;43.6604567;10.6388947;Attivo;354053;Non presente;Non verificato;0;Pontedera;SYSTEM;~B20~
TQLRKDICFA;43.717272;10.5014056;Attivo;354054;Non presente;Non verificato;0;   Vicopisano;SYSTEM;~B20~
UUADTLPPQI;43.6881716;10.7040163;Attivo;354056;Non presente;Non verificato;0;Santa Maria a Monte;SYSTEM;~B20~
FXTMANBONB;43.681616;10.5150813;Attivo;354059;Non presente;Non verificato;0;Cascina;SYSTEM;~B20~
RPOXBYAYBQ;43.6812046;10.5026263;Attivo;354065;Non presente;Non verificato;0;Cascina;SYSTEM;~B20~
PDYMOKJUQR;43.6749146;10.5477256;Attivo;354066;Non presente;Non verificato;0;Cascina;SYSTEM;~B20~
TSUUATDDDT;43.6114663;10.294873;Attivo;354068;Non presente;Non verificato;0;Marina di Pisa-tirrenia-calambr;SYSTEM;~B20~
JBCOOMCPKB;43.6536125;10.2830075;Attivo;354073;Non presente;Non verificato;0;Marina di Pisa-tirrenia-calambr;SYSTEM;~B20~
EFWUDTBLRC;43.6577906;10.6000603;Attivo;354077;Non presente;Non verificato;0;Calcinaia;SYSTEM;~B20~
HSKPGFGFNH;43.7036773;10.7360836;Attivo;354093;Non presente;Non verificato;0;Castelfranco di sotto;SYSTEM;~B20~
FXGDUSQSST;43.6719993;10.7403186;Attivo;354094;Non presente;Non verificato;0;Montopoli;SYSTEM;~B20~
KQWIMQOXBE;43.352925;10.8132036;Attivo;354118;Non presente;Non verificato;0;Saline;SYSTEM;~B20~
KNKASWMFVN;43.5639466;10.692878;Attivo;354124;Non presente;Non verificato;0;Selvatelle;SYSTEM;~B20~
MUWKESEPRP;43.8660718;11.1119313;Attivo;356002;Non presente;Non verificato;0;Prato;SYSTEM;~B20~~B7~
PIEJFIKUFQ;43.8597295;11.079013;Attivo;356003;Non presente;Non verificato;0;Prato;SYSTEM;~B20~~B7~
MXFKSJQEDQ;43.864456;11.0982406;Attivo;356004;Non presente;Non verificato;0;Prato;SYSTEM;~B20~~B7~
IJKAHPYJWB;43.8903273;11.1015313;Attivo;356005;Non presente;Non verificato;0;Prato;SYSTEM;~B20~
RFQNCOPUGC;43.8728463;11.1005751;Attivo;356006;Non presente;Non verificato;0;Prato;SYSTEM;~B20~~B7~
KGHCUFUVUO;43.8993668;11.1006715;Attivo;356008;Non presente;Non verificato;0;Prato;SYSTEM;~B20~~B7~
YEDTBOCOXA;43.9054521;11.0691275;Attivo;356009;Non presente;Non verificato;0;Prato;SYSTEM;~B20~~B7~
STYQADKWFH;43.8772543;11.0862611;Attivo;356010;Non presente;Non verificato;0;Prato;SYSTEM;~B20~~B7~
DGXULEFHYQ;43.882672;11.0430175;Attivo;356011;Non presente;Non verificato;0;Prato;SYSTEM;~B20~~B7~
DFJPOMPGLE;43.8504725;11.0555688;Attivo;356014;Non presente;Non verificato;0;Prato;SYSTEM;~B20~~B7~
WCWOCFNEJV;43.8761621;11.1096655;Attivo;356015;Non presente;Non verificato;0;Prato;SYSTEM;~B20~~B7~
NXVTHTRPHM;43.9248143;11.0307713;Attivo;356016;Non presente;Non verificato;0;Montemurlo;SYSTEM;~B20~
XKVODSPJLU;43.8877906;11.0895298;Attivo;356018;Non presente;Non verificato;0;Prato;SYSTEM;~B20~~B7~
NXWVLAJWCA;43.88942;11.0707696;Attivo;356019;Non presente;Non verificato;0;Prato;SYSTEM;~B20~
EHELWVDYNB;43.808831;11.058777;Attivo;356021;Non presente;Non verificato;0;Poggio a Caiano;SYSTEM;~B20~
HJGWNWYPSU;43.8325175;11.0239465;Attivo;356022;Non presente;Non verificato;0;Seano;SYSTEM;~B20~
JSGKFNSBGF;43.8677711;11.0589485;Attivo;356028;Non presente;Non verificato;0;Prato;SYSTEM;~B20~~B7~
FYRQSRFRKX;43.8624125;11.0470766;Attivo;356029;Non presente;Non verificato;0;   Prato;SYSTEM;~B20~~B7~
WEVMTUCTIS;43.848532;11.089675;Attivo;356034;Non presente;Non verificato;0;   Prato;SYSTEM;~B20~
WJIAGLNOBA;43.8974276;11.0459833;Attivo;356048;Non presente;Non verificato;0;Prato;SYSTEM;~B20~
DBSIESRTBO;43.8797633;11.0663483;Attivo;356049;Non presente;Non verificato;0;Prato;SYSTEM;~B20~~B7~
ADYFQUUXNR;43.9006386;11.091828;Attivo;356051;Non presente;Non verificato;0;Prato;SYSTEM;~B20~
GWIJAFWPNA;43.862382;11.126103;Attivo;356052;Non presente;Non verificato;0;   Prato;SYSTEM;~B20~
TSMMTKAQHE;43.815094;11.0514656;Attivo;356057;Non presente;Non verificato;0;Poggio a Caiano;SYSTEM;~B20~
BTAPIUFEQR;43.8350416;11.0385626;Attivo;356058;Non presente;Non verificato;0;Prato;SYSTEM;~B20~
WSFIJFAKBK;43.8861333;11.080241;Attivo;356062;Non presente;Non verificato;0;Prato;SYSTEM;~B20~
TEPJQIJPHL;43.9763876;11.1271413;Attivo;356066;Non presente;Non verificato;0;Vaiano;SYSTEM;~B20~
KOPWTRKANA;43.924935;10.893695;Attivo;358001;Non presente;Non verificato;0;Pistoia;SYSTEM;~B20~
UJDORHAXAX;43.9428773;10.909256;Attivo;358002;Non presente;Non verificato;0;Pistoia;SYSTEM;~B20~
WJBGCCAVVV;43.936607;10.9270955;Attivo;358003;Non presente;Non verificato;0;Pistoia;SYSTEM;~B20~~B7~
RMAPFVFFQJ;43.9292056;10.9264926;Attivo;358004;Non presente;Non verificato;0;Pistoia;SYSTEM;~B20~
HDCDBEBIBT;43.9274798;10.914149;Attivo;358005;Non presente;Non verificato;0;Pistoia;SYSTEM;~B20~~B7~
WTFLQLKQXJ;43.850175;10.981454;Attivo;358008;Non presente;Non verificato;0;Quarrata;SYSTEM;~B20~
LXCJPQVLCG;43.8737515;10.711701;Attivo;358010;Non presente;Non verificato;0;Torricchio;SYSTEM;~B20~
TVEWPRWCNR;43.880326;10.767365;Attivo;358012;Non presente;Non verificato;0;Montecatini Terme;SYSTEM;~B20~
SKKRBEYXXR;43.8772523;10.7836436;Attivo;358013;Non presente;Non verificato;0;Pieve A Nievole;SYSTEM;~B20~
NIDFIUTHVR;43.8410886;10.7379813;Attivo;358014;Non presente;Non verificato;0;Ponte Buggianese;SYSTEM;~B20~
BGRJCCJLFE;43.81225;10.891312;Attivo;358016;Non presente;Non verificato;0;Lamporecchio;SYSTEM;~B20~
RYDVQMYTTR;43.8305076;10.845627;Attivo;358017;Non presente;Non verificato;0;Casato Lotti;SYSTEM;~B20~
FCCWHFONLD;43.9020983;10.9923143;Attivo;358018;Non presente;Non verificato;0;   Agliana;SYSTEM;~B20~
JQBGCGFXRC;43.908736;10.855323;Attivo;358019;Non presente;Non verificato;0;Stazione Masotti;SYSTEM;~B20~
GPIOTIXKQI;44.0878325;10.7572805;Attivo;358027;Non presente;Non verificato;0;   San Marcello Pistoiese;SYSTEM;~B20~
PLBYEJFRLW;44.1470803;10.658985;Attivo;358028;Non presente;Non verificato;0;   Abetone;SYSTEM;~B20~
UANDUXXTVW;43.9493523;10.900153;Attivo;358029;Non presente;Non verificato;0;Pistoia;SYSTEM;~B20~
GABRDRELHN;44.0448035;10.775396;Attivo;358030;Non presente;Non verificato;0;San Marcello Pistoiese;SYSTEM;~B20~
HKCTYHBVGF;43.925975;10.945807;Attivo;358031;Non presente;Non verificato;0;Pistoia;SYSTEM;~B20~
JSPNCBSXIE;43.898195;10.69051;Attivo;358038;Non presente;Non verificato;0;   Pescia;SYSTEM;~B20~
SMLHSCPOFS;43.8825153;10.777308;Attivo;358040;Non presente;Non verificato;0;Montecatini Terme;SYSTEM;~B20~
RUQGAABPKO;43.898984;10.9567356;Attivo;358045;Non presente;Non verificato;0;Pistoia;SYSTEM;~B20~
QIECXVLNXO;43.899014;11.0065546;Attivo;358048;Non presente;Non verificato;0;Agliana;SYSTEM;~B20~
RLQNIOVYYS;43.8686283;10.761399;Attivo;358054;Non presente;Non verificato;0;Margine Coperta-traversagna;SYSTEM;~B20~
FKXMDFPMOA;43.8655593;10.7946936;Attivo;358055;Non presente;Non verificato;0;   Pieve A Nievole;SYSTEM;~B20~
EMFXYTFFKQ;43.8769627;10.8049392;Attivo;358057;Non presente;Non verificato;0;   Pieve A Nievole;SYSTEM;~B20~
PBQPHODDEI;43.8102015;10.875583;Attivo;358064;Non presente;Non verificato;0;Lamporecchio;SYSTEM;~B20~
YMOFSSDRVY;43.3152572;11.3379251;Attivo;360001;Non presente;Verificato;0;Siena;giox;~B20~
AJKOJIAFBY;43.3257522;11.3360333;Attivo;360003;Non presente;Verificato;0;Siena;giox;~B20~
KSTPURKIBG;43.3296143;11.3214915;Attivo;360004;Non presente;Verificato;0;Siena;giox;~B20~~B7~
LKGEUHTBOM;43.3182537;11.3340238;Attivo;360006;Non presente;Verificato;0;Siena;giox;~B20~
IUQPGVXKHC;43.3219367;11.3284262;Attivo;360007;Non presente;Verificato;0;Siena;giox;~B20~
XITOWBFPBP;43.428089;11.147567;Attivo;360010;Non presente;Verificato;0;Colle V. Elsa traliccio RAI;stefm;~B20~
JITLIXLSSX;43.2127233;11.7608853;Attivo;360015;Non presente;Verificato;0;Sinalunga;giox;~B20~
NMWBDCGFGM;43.0006715;11.9558115;Attivo;360017;Non presente;Non verificato;0;   Chiusi Scalo;SYSTEM;~B20~
QIJQQNIILP;43.0462645;11.8151449;Attivo;360018;Non presente;Verificato;0;Chianciano Terme;giox;~B20~
DEMDESVVQA;43.1731232;11.7692811;Attivo;360036;Non presente;Verificato;0;   Caselle-gore;giox;~B20~
PLVCUILESF;43.088248;11.506283;Attivo;360046;Non presente;Non verificato;0;Montalcino;SYSTEM;~B20~
IKEBTYDFBL;42.8576293;11.682509;Attivo;360052;Non presente;Non verificato;0;   Abbadia San Salvatore;SYSTEM;~B20~
DHTLVUOXXA;42.8844735;11.671389;Attivo;360053;Non presente;Non verificato;0;   Abbadia San Salvatore;SYSTEM;~B20~
OCHCSAKHRM;43.3431135;11.3149764;Attivo;360057;Non presente;Verificato;0;Siena;giox;~B20~
CEPGAMTYND;43.0752453;11.7797003;Attivo;360061;Non presente;Verificato;0;Montepulciano;giox;~B20~
VCOHTSYFUN;43.1697583;11.0989056;Attivo;360062;Non presente;Non verificato;0;   Chiusdino;SYSTEM;~B20~
LXONBNAWTG;43.0551766;11.8386954;Attivo;360068;Non presente;Verificato;0;   Chianciano Terme;giox;~B20~
LOMTLVOUGI;43.4453195;11.160466;Attivo;360082;Non presente;Non verificato;0;   Bellavista;SYSTEM;~B20~
XEMFTVVGCC;43.470556;11.134698;Attivo;360083;Non presente;Non verificato;0;Poggibonsi;SYSTEM;~B20~
VLRXWUFEWJ;43.132088;11.8658829;Attivo;360098;Non presente;Verificato;0;   Montepulciano;giox;~B20~
FKSNWXGKIC;43.414606;11.205812;Attivo;360099;Non presente;Verificato;0;Castellina Scalo;stefm;~B20~
PNVLNVGARX;43.049301;11.491026;Attivo;360106;Non presente;Non verificato;0;Montalcino;SYSTEM;~B20~
YFUPDNHSNR;43.1891893;11.6736873;Attivo;360116;Non presente;Non verificato;0;Trequanda;SYSTEM;~B20~
MHXKBYBBUJ;43.1154446;12.3829243;Attivo;362001;Non presente;Non verificato;0;Perugia;SYSTEM;~B20~
WDTLVMDHDA;43.1124233;12.3813756;Attivo;362004;Non presente;Non verificato;0;Perugia;SYSTEM;~B20~
HTUJBARTIY;43.0916183;12.3880566;Attivo;362006;Non presente;Non verificato;0;   Perugia;SYSTEM;~B20~
HHPGTCIUKH;43.0866833;12.439801;Attivo;362007;Non presente;Non verificato;0;Perugia;SYSTEM;~B20~
UTXUNMCHNK;43.1093303;12.3604416;Attivo;362009;Non presente;Non verificato;0;Perugia;SYSTEM;~B20~~B7~
EHWUJUTMJD;43.0951983;12.3723366;Attivo;362010;Non presente;Non verificato;0;Perugia;SYSTEM;~B20~
RHKBMUOKAD;43.1006895;12.381898;Attivo;362014;Non presente;Non verificato;0;   Perugia;SYSTEM;~B20~
YBHYLAPQWJ;43.0886223;12.3678693;Attivo;362016;Non presente;Non verificato;0;Perugia;SYSTEM;~B20~
SPWKFPYTOF;43.1033476;12.380845;Attivo;362021;Non presente;Non verificato;0;Perugia;SYSTEM;~B20~
FDOAGEKVGH;42.946697;12.7170075;Attivo;362022;Non presente;Non verificato;0;Foligno;SYSTEM;~B20~
AUBRDFFKYG;42.737362;12.727666;Attivo;362024;Non presente;Verificato;0;Spoleto , PG024, Loc. COLLERISANA;Storm75;~B20~
WRGMGIDWQK;42.983166;12.4099826;Attivo;362029;Non presente;Non verificato;0;   Deruta;SYSTEM;~B20~
ECNHNAFVVJ;43.0938676;12.467622;Attivo;362030;Non presente;Non verificato;0;Perugia;SYSTEM;~B20~
XYWAUQMIKX;43.5309775;12.181095;Attivo;362034;Non presente;Non verificato;0;San Giustino;SYSTEM;~B20~
YJOOGJUGRE;43.0880115;12.427432;Attivo;362035;Non presente;Non verificato;0;Perugia;SYSTEM;~B20~~B7~
NVLWASJLUK;43.1202775;12.0350747;Attivo;362036;Non presente;Verificato;0;Castiglione del Lago;giox;~B20~
VFQFJFGQOL;43.184862;12.1430906;Attivo;362037;Non presente;Non verificato;0;Passignano Sul Trasimeno;SYSTEM;~B20~
YIKHCFKEAO;43.0904436;12.3174236;Attivo;362039;Non presente;Non verificato;0;Perugia;SYSTEM;~B20~
DSIIOXKSPP;43.0939986;12.526168;Attivo;362041;Non presente;Non verificato;0;   Assisi;SYSTEM;~B20~
LSWISHAKEX;43.062673;12.585027;Attivo;362042;Non presente;Non verificato;0;Santa Maria degli Angeli;SYSTEM;~B20~
UBPYQTYGHH;42.891446;12.6942746;Attivo;362045;Non presente;Non verificato;0;Montefalco;SYSTEM;~B20~
FYACXBENOM;42.7889896;12.4150263;Attivo;362052;Non presente;Non verificato;0;Stazione Ponte Rio;SYSTEM;~B20~
HTDVBWPXDG;43.5012373;12.2031476;Attivo;362055;Non presente;Non verificato;0;Cerbara;SYSTEM;~B20~
OLQTVYPTUR;43.11546;12.4537053;Attivo;362056;Non presente;Non verificato;0;Perugia;SYSTEM;~B20~
XTQDDKDSVL;42.739709;13.070722;Attivo;362063;Non presente;Non verificato;0;   Cascia;SYSTEM;~B20~
QPKLCNXMVE;43.0273563;12.75682;Attivo;362065;Non presente;Non verificato;0;   Foligno;SYSTEM;~B20~
LGKILRBSKD;43.239559;12.7646193;Attivo;362067;Non presente;Non verificato;0;Gualdo Tadino;SYSTEM;~B20~
DGUJBHJYMA;43.0774866;12.3424936;Attivo;362074;Non presente;Non verificato;0;   Perugia;SYSTEM;~B20~
HUCLDNJGVM;43.067752;12.3050553;Attivo;362075;Non presente;Non verificato;0;Perugia;SYSTEM;~B20~
GPSOANAQHF;43.061529;12.5461583;Attivo;362076;Non presente;Non verificato;0;   Bastia Umbra;SYSTEM;~B20~
XWIQJNRIEP;43.1238537;12.371831;Attivo;362081;Non presente;Non verificato;0;Perugia;SYSTEM;~B20~~B7~
TRUCCFSNHH;43.0170405;12.1154805;Attivo;362084;Non presente;Non verificato;0;   Panicale;SYSTEM;~B20~
CKLEBBIWKH;43.043819;12.446532;Attivo;362086;Non presente;Non verificato;0;   Torgiano;SYSTEM;~B20~
ITWXFJATWB;43.049775;12.2177283;Attivo;362098;Non presente;Non verificato;0;Perugia;SYSTEM;~B20~
UBCFELUPIN;43.4606766;12.2439533;Attivo;362099;Non presente;Non verificato;0;CittÃ  di Castello;SYSTEM;~B20~
MWKCUOLFTI;42.9661863;12.6964953;Attivo;362100;Non presente;Non verificato;0;Foligno;SYSTEM;~B20~
NKLIWSOQBY;42.950846;12.7035906;Attivo;362109;Non presente;Non verificato;0;Foligno;SYSTEM;~B20~
ULWWWKOBBM;43.081784;12.0537156;Attivo;362113;Non presente;Non verificato;0;Castiglione del lago;SYSTEM;~B20~
PPMUQLFQDY;42.8664676;12.4546623;Attivo;362118;Non presente;Non verificato;0;   Gualdo Cattaneo;SYSTEM;~B20~
GPYMFWWJNG;43.3370275;12.7346755;Attivo;362127;Non presente;Non verificato;0;   Sigillo;SYSTEM;~B20~
AOUAKKFOGN;43.4578503;12.2415246;Attivo;362128;Non presente;Non verificato;0;CittÃ  di Castello;SYSTEM;~B20~
YTETWYTUME;43.301697;12.3410666;Attivo;362134;Non presente;Non verificato;0;Umbertide;SYSTEM;~B20~
GBTDIEQHAS;42.795166;12.7520646;Attivo;362139;Non presente;Non verificato;0;   San Giacomo;SYSTEM;~B20~
NAJNNDLFPY;43.3529906;12.564466;Attivo;362144;Non presente;Non verificato;0;Gubbio;SYSTEM;~B20~
BEYDFMVMYL;42.740528;12.739639;Attivo;362146;Non presente;Verificato;0;Spoleto, PG146, Via Micheli;Storm75;~B20~
PJFAVCKEPL;43.054802;12.5870203;Attivo;362151;Non presente;Non verificato;0;Santa Maria degli Angeli;SYSTEM;~B20~
PJCBVRBNYL;43.0568566;12.5579506;Attivo;362152;Non presente;Non verificato;0;Bastia;SYSTEM;~B20~
NOEMTDXWLM;42.908185;12.359072;Attivo;362172;Non presente;Non verificato;0;Marsciano;SYSTEM;~B20~
CXGDLJJBUR;42.961464;12.6884507;Attivo;362190;Non presente;Non verificato;0;Foligno;SYSTEM;~B20~
YSDGRYABFL;42.9779595;12.682281;Attivo;362192;Non presente;Non verificato;0;   Spello;SYSTEM;~B20~
TDBLWASQTJ;42.9608273;12.7099726;Attivo;362193;Non presente;Non verificato;0;Foligno;SYSTEM;~B20~
UDOVJLDEJA;43.1043975;12.3878115;Attivo;362194;Non presente;Non verificato;0;Perugia;SYSTEM;~B20~
CGYQLYYYCF;42.998449;12.4189455;Attivo;362195;Non presente;Non verificato;0;   Deruta;SYSTEM;~B20~
YJQDWLGYDD;43.097576;12.1806545;Attivo;362198;Non presente;Non verificato;0;   Magione;SYSTEM;~B20~
TWBTQUQYOV;43.1519886;12.4508653;Attivo;362203;Non presente;Non verificato;0;Perugia;SYSTEM;~B20~
AJTUHLKIRH;43.122292;12.3027953;Attivo;362205;Non presente;Non verificato;0;   La TrinitÃ ;SYSTEM;~B20~
BUWPPVEPLK;42.8197043;12.7575376;Attivo;362206;Non presente;Non verificato;0;   Campello sul Clitunno;SYSTEM;~B20~
QRGKQSSLQH;42.7018685;12.9725015;Attivo;362207;Non presente;Non verificato;0;Cascia;SYSTEM;~B20~
QQBJRVKOKR;43.0046083;12.640619;Attivo;362210;Non presente;Non verificato;0;   Spello;SYSTEM;~B20~
CXIFCCMHMW;43.4875663;12.224555;Attivo;362216;Non presente;Non verificato;0;   CittÃ  di Castello;SYSTEM;~B20~
ISBXLRCAHS;43.1093746;12.39336;Attivo;362218;Non presente;Non verificato;0;Perugia;SYSTEM;~B20~
BFIHDTTBAF;43.3148793;12.6134746;Attivo;362220;Non presente;Non verificato;0;Gubbio;SYSTEM;~B20~
QSEWOFIAFW;42.58805;12.60072;Attivo;364004;Non presente;Verificato;0;TR004 Via Gabelletta (Cosito Vodafone);Storm75;~B20~
XAACVCMQKU;42.57081;12.63124;Attivo;364005;Non presente;Verificato;0;TR005 Via Bramante (C/O Poste Italiane);Storm75;~B20~
KSUDXLLCDB;42.55164;12.64052;Attivo;364006;Non presente;Verificato;0;TR006, Via Monterotondo;Storm75;~B20~~B7~
RQPKLASXQQ;42.57672;12.62871;Attivo;364008;Non presente;Verificato;0;TR008 Via C.A. Dalla Chiesa (C/O Class Hotel);Storm75;~B20~~B7~
PJNJINSJFO;42.54083;12.522028;Attivo;364030;Non presente;Verificato;0;TR030 Narni Scalo, Via Tuderte;Storm75;~B20~
RNLLYMTPBT;42.57233;12.66663;Attivo;364042;Non presente;Verificato;0;TR042,  Strada della Civitella (cosito Tim/Vodaf;Storm75;~B20~
ESJFCKPQAK;41.899168;12.463786;Attivo;366560;Non presente;Non verificato;0;Roma;SYSTEM;~B20~
AIDIIGABTP;41.901209;12.47256;Attivo;366563;Non presente;Non verificato;0;Roma;SYSTEM;~B20~
NCISWQBHSJ;41.909973;12.47484;Attivo;366565;Non presente;Non verificato;0;Roma;SYSTEM;~B20~
